name,country,age,wealth,source,year
Gian Marco Moratti,Italy,79,1.3,Oil Refinery,2016
Ou Zongrong,China,52,1.3,Real Estate,2016
Nihat Ozdemir,Turkey,65,1.3,Diversified,2016
Markus Persson,Sweden,36,1.3,Minecraft,2016
Erika Pohl-Stroeher,Germany,97,1.3,Hair Products,2016
Jerry Reinsdorf,United States,80,1.3,Sports Teams,2016
Ren Jianhua,China,59,1.3,Kitchen Appliances,2016
J. Joe Ricketts,United States,74,1.3,TD Ameritrade,2016
Brian Roberts,United States,56,1.3,Comcast,2016
Fernando Roig,Spain,68,1.3,Supermarkets,2016
Alexander Rovt,United States,63,1.3,"Fertilizer, Real Estate",2016
Lily Safra,Monaco,78,1.3,Banking,2016
Thomas Sandell,Sweden,55,1.3,Hedge Funds,2016
Leonard Schleifer,United States,63,1.3,Pharmaceuticals,2016
Hilton Schlosberg,United Kingdom,63,1.3,Monster Energy Drinks,2016
Shao Zhongyi,China,47,1.3,Soybean Trading,2016
Djoko Susanto,Indonesia,66,1.3,Retail,2016
Sukanto Tanoto,Indonesia,66,1.3,Diversified,2016
Wilma Tisch,United States,88,1.3,Diversified,2016
Kenny Troutt,United States,68,1.3,Telecommunications,2016
Wim Van Der Leegte,Netherlands,68,1.3,Manufacturing,2016
Thongma Vijitpongpun,Thailand,57,1.3,Real Estate,2016
Manuel Villar,Philippines,66,1.3,Real Estate,2016
Heloise Waislitz,Australia,53,1.3,Packaging,2016
Wang Chaobin,China,60,1.3,Real Estate,2016
Wang Han,China,28,1.3,"Airline, Diversified",2016
Urs Wietlisbach,Switzerland,54,1.3,Private Equity,2016
Dan Wilks,United States,59,1.3,Natural Gas,2016
Farris Wilks,United States,64,1.3,Natural Gas,2016
Evan Williams,United States,43,1.3,Twitter,2016
Wu Gang,China,39,1.3,Money Management,2016
Wu Xushun,China,67,1.3,"Internet, Auto Parts",2016
Elaine Wynn,United States,73,1.3,"Casinos, Hotels",2016
Takao Yasuda,Japan,66,1.3,Retail,2016
Yuan Fugen,China,65,1.3,Metal Processing,2016
Zhang Bangxin,China,36,1.3,After School Tutoring,2016
Zhang Kaiyuan,China,61,1.3,Gas Desulfurization,2016
Zhang Zhangsun,China,59,1.3,Real Estate,2016
Zheng Xiaodong,China,52,1.3,Manufacturing,2016
Zhu Chongyun,China,51,1.3,Apparel Retailer,2016
Susanne Zimmermann von Siefart ξ,Germany,59,1.3,Vacuums/Home Cleaning Products,2016
Ahmet Nazif Zorlu,Turkey,71,1.3,Diversified,2016
Aras Agalarov,Russia,60,1.2,Real Estate,2016
Ali Ibrahim Agaoglu,Turkey,61,1.2,Construction,2016
Anil Agarwal,India,62,1.2,"Mining, Metals",2016
Maurice Alter,Australia,90,1.2,Real Estate,2016
Alexandra Andresen,Norway,19,1.2,Investments,2016
Katharina Andresen,Norway,20,1.2,Investments,2016
Roberto Angelini Rossi,Chile,67,1.2,"Forestry, Mining",2016
Vasily Anisimov,Russia,64,1.2,Real Estate,2016
Ao Xiaoqiang,China,51,1.2,Electrical Equipment,2016
Naruatsu Baba,Japan,38,1.2,Smartphone Games,2016
Binny Bansal,India,33,1.2,Flipkart,2016
Sachin Bansal,India,34,1.2,Flipkart,2016
Leonid Boguslavsky,Russia,64,1.2,Venture Capital,2016
Oleg Boyko,Russia,51,1.2,Diversified,2016
Anna Maria Braun,Germany,37,1.2,Medical Technology,2016
Johanna Braun,Germany,36,1.2,Medical Technology,2016
Karl Friedrich Braun,Germany,33,1.2,Medical Technology,2016
Ludwig Theodor Braun,Germany,26,1.2,Medical Technology,2016
Nicola Bulgari,Italy,75,1.2,Luxury Goods,2016
Paolo Bulgari,Italy,78,1.2,Luxury Goods,2016
Jean Burelle,France,77,1.2,Automotive Systems,2016
Laurent Burelle,France,66,1.2,Automotive Systems,2016
Cai Xiaoru,China,36,1.2,Electronic Components,2016
Cao Kejian,China,53,1.2,"Air Compressors, Drills",2016
Chen Qingzhou,China,50,1.2,Communications Equipment,2016
Chen Yansheng,China,45,1.2,"Toys, Entertainment",2016
Cheng Xianfeng,China,47,1.2,Pharmaceuticals,2016
Jim Davis,United States,55,1.2,Staffing & Recruiting Firm,2016
Maria Del Pino y Calvo-Sotelo,Spain,59,1.2,Construction,2016
Andrea Della Valle,Italy,50,1.2,Shoes,2016
K. Dinesh,India,61,1.2,Software Services,2016
Sefik Yilmaz Dizdar,Turkey,77,1.2,Fashion And Retail,2016
Alexander Dzhaparidze,Russia,60,1.2,Oil Services,2016
Martin Ebner,Switzerland,70,1.2,Investments,2016
Charles Edelstenne,France,78,1.2,Aviation,2016
Gary Fegel,Switzerland,42,1.2,Commodities Trading,2016
Gleb Fetisov,Russia,49,1.2,Investments,2016
Abhay Firodia,India,71,1.2,Automobiles,2016
Paul Foster,United States,58,1.2,Oil Refining,2016
Sameer Gehlaut,India,41,1.2,Finance,2016
Geng Jianming,China,53,1.2,Real Estate,2016
Dan Gertler,Israel,42,1.2,Mining,2016
Serge Godin,Canada,66,1.2,Information Technology,2016
Ayman Hariri,Lebanon,37,1.2,"Construction, Investments",2016
Fahd Hariri,Lebanon,35,1.2,"Construction, Investments",2016
Alfredo Harp Helu,Mexico,71,1.2,Banking,2016
Reed Hastings,United States,55,1.2,Netflix,2016
Richard Hayne,United States,68,1.2,Urban Outfitters,2016
Lawrence Ho,Hong Kong,39,1.2,Casinos,2016
Stewart Horejsi,United States,78,1.2,Berkshire Hathaway,2016
Huang Chulong,China,n/a,1.2,Real Estate,2016
Hur Young-In,South Korea,66,1.2,Bakeries/Fast-Food Outlets,2016
Hal Jackman,Canada,83,1.2,"Insurance, Investments",2016
Devendra Jain,India,87,1.2,Chemicals,2016
Stephen Jarislowsky,Canada,90,1.2,Money Management,2016
T.S. Kalyanaraman,India,68,1.2,Jewelry,2016
Andrei Kosogov,Russia,54,1.2,"Oil, Banking, Telecom",2016
Michael Krasny,United States,62,1.2,Retail,2016
Lev Kvetnoi,Russia,50,1.2,"Cement, Airport",2016
William Lauder,United States,55,1.2,Est_e Lauder,2016
Peter Leibinger,Germany,49,1.2,Machine Tools,2016
Regine Leibinger,Germany,53,1.2,Machine Tools,2016
Li Fucheng,China,70,1.2,Agribusiness,2016
Liu Changqing,China,63,1.2,Banking Equipment,2016
Cameron Mackintosh,United Kingdom,69,1.2,Musical Theater,2016
Coucke Marc,Belgium,51,1.2,Pharmaceuticals,2016
Kishore Mariwala,India,81,1.2,Consumer Goods,2016
John Martin,United States,64,1.2,Pharmaceuticals,2016
Willy Michel,Switzerland,69,1.2,Medical Devices,2016
Boris Mints,Russia,57,1.2,Real Estate,2016
Charles Munger,United States,92,1.2,Berkshire Hathaway,2016
Ni Zhaoxing,China,60,1.2,Real Estate,2016
Bruce Nordstrom,United States,82,1.2,Department Stores,2016
Pierre Papillaud,France,80,1.2,Water,2016
Victor Pinchuk,Ukraine,55,1.2,"Steel Pipes, Diversified",2016
Conrad Prebys,United States,82,1.2,Real Estate,2016
Michael Price,United States,63,1.2,Investments,2016
Daniel Roullier,France,79,1.2,Animal Feed,2016
Ruan Shuilong,China,80,1.2,Chemicals,2016
Alan Rydge,Australia,63,1.2,Entertainment,2016
Sheryl Sandberg,United States,46,1.2,Facebook,2016
Monika Schoeller,Germany,77,1.2,Publishing,2016
Kirill Shamalov,Russia,33,1.2,Petrochemicals,2016
Shin Dong-Joo,South Korea,62,1.2,Retailing,2016
Evgeny (Eugene) Shvidler,United States,51,1.2,"Oil & Gas, Investments",2016
Peter Sperling,United States,56,1.2,Education,2016
Michael Steinhardt,United States,75,1.2,Finance,2016
Su Weizhong,China,47,1.2,"Oil, Fertilizers",2016
Sun Shoukuan,China,66,1.2,Metals. Coal,2016
Pavel Tykac,Czech Republic,51,1.2,Coal Mine,2016
Stefan von Holtzbrinck,Germany,52,1.2,Publishing,2016
Wang Junjin,China,47,1.2,Regional Airline,2016
Wen Jianping,China,54,1.2,Sewage Treatment,2016
Horst Wortmann,Germany,74,1.2,Footwear,2016
Wu Yiling,China,66,1.2,Pharmaceuticals,2016
Yang Keng,China,55,1.2,Real Estate,2016
Yu Minhong,China,54,1.2,Education,2016
Zhang Zhirong,Hong Kong,47,1.2,"Real Estate, Shipbuilding",2016
Zhao Xiaoqiang,China,48,1.2,Apparel,2016
Zheng Jianjiang,China,55,1.2,Electrical Equipment,2016
Zhong Sheng Jian,Singapore,57,1.2,Real Estate,2016
Abdul Rasyid,Indonesia,58,1.1,Timber,2016
Alberto Alcocer,Spain,73,1.1,Investments,2016
Bill Alfond,United States,67,1.1,Shoes,2016
Peter Alfond,United States,63,1.1,Shoes,2016
Susan Alfond,United States,70,1.1,Shoes,2016
Ted Alfond,United States,71,1.1,Shoes,2016
Joy Alukkas,India,59,1.1,Jewelry,2016
Chirayu Amin,India,69,1.1,Pharmaceuticals,2016
Ayman Asfari,United Kingdom,57,1.1,Oil Services,2016
Thomas Bailey,United States,79,1.1,Money Management,2016
Achal Bakeri,India,56,1.1,Air Coolers,2016
Elena Baturina,Russia,52,1.1,Construction,2016
Eduardo Belmont Anderson,Peru,70,1.1,Cosmetics,2016
Aldo Bensadoun,Canada,77,1.1,Shoes,2016
William Berkley,United States,69,1.1,Insurance,2016
Albert Berner,Germany,80,1.1,Fasteners,2016
Sara Blakely,United States,45,1.1,Spanx,2016
John Bloor,United Kingdom,72,1.1,"Real Estate, Manufacturing",2016
Charles Brandes,United States,73,1.1,Money Management,2016
Ana Maria Brescia Cafferata,Peru,91,1.1,"Mining, Banking",2016
Hideyuki Busujima,Japan,63,1.1,Pachinko Machines,2016
Binod Chaudhary,Nepal,60,1.1,Diversified,2016
Cheng Xue,China,46,1.1,Soy Sauce,2016
Cho Chang-Gul,South Korea,76,1.1,Furniture,2016
Chu Mang Yee,China,56,1.1,Real Estate,2016
D. Leopoldo Del Pino y Calvo-Sotelo,Spain,53,1.1,Construction,2016
Norbert Dentressangle,France,61,1.1,Transport/Logistics,2016
Mohammed Dewji,Tanzania,40,1.1,Diversified,2016
Henry Engelhardt,United States,58,1.1,Insurance,2016
Fan Zhaoxia,China,48,1.1,Photovoltaic Equipment,2016
Stephen Feinberg,United States,55,1.1,Private Equity,2016
Soichiro Fukutake,Japan,70,1.1,Education,2016
Sanjiv Goenka,India,55,1.1,Diversified,2016
Gu Wei,China,51,1.1,Consumer Electronics,2016
Mehmet Nazif Gunal,Turkey,68,1.1,"Tourism, Construction",2016
Suat Gunsel,Cyprus,63,1.1,"Real Estate, Education",2016
Vinod Gupta,India,70,1.1,Electrical Equipment,2016
Clelia Haji-Ioannou,Cyprus,45,1.1,Easyjet,2016
Dorrance Hamilton,United States,87,1.1,Campbell Soup,2016
Han Tao,China,55,1.1,Electronics Components,2016
He Yamin,China,59,1.1,Manufacturing,2016
Ilkka Herlin,Finland,57,1.1,"Elevators, Escalators",2016
Niklas Herlin,Finland,52,1.1,"Elevators, Escalators",2016
J. Tomilson Hill,United States,67,1.1,Investments,2016
Hong Seok-Joh,South Korea,63,1.1,Retail,2016
Hua Xuande,China,72,1.1,Pharmaceuticals,2016
Mohammed Ibrahim,United Kingdom,69,1.1,Communications,2016
Irwin Jacobs,United States,82,1.1,Semiconductors,2016
Howard Jenkins,United States,64,1.1,Publix,2016
"Summerfield Johnston, Jr.",United States,83,1.1,Coca-Cola,2016
Michael Jordan,United States,53,1.1,Sports Team,2016
Ronald Joyce,Canada,85,1.1,Restaurants,2016
Billy Kan,Hong Kong,63,1.1,"Finance, Energy",2016
Eugene Kaspersky,Russia,50,1.1,Software,2016
Raghuvinder Kataria,United Kingdom,66,1.1,Diversified,2016
Kim Taek-Jin,South Korea,48,1.1,Online Games,2016
Friedrich Knapp,Germany,64,1.1,Retail,2016
Kuan Kam Hon,Malaysia,68,1.1,Synthetic Gloves,2016
Anthony Langley,United Kingdom,61,1.1,Manufacturing,2016
Thomas Lau,Hong Kong,61,1.1,Department Stores,2016
Jane Lauder,United States,43,1.1,Cosmetics,2016
Lee Ho-Jin,South Korea,53,1.1,Petrochemicals / Finance / Media / Electronics,2016
Lee Myung-Hee,South Korea,72,1.1,Retail,2016
Nicola Leibinger-Kammueller,Germany,56,1.1,Inherited,2016
Li Tan,China,51,1.1,Pharmaceuticals,2016
Li Yong,China,n/a,1.1,Chemicals,2016
Li Zhen,China,52,1.1,Lithium Batteries,2016
Lin Bin,China,48,1.1,Smart phones,2016
Liu Baolin,China,62,1.1,"Pharmacies, Drug Distribution",2016
Liu Zhenguo,China,51,1.1,Sewage Treatment,2016
Liu Zhiqiang,Hong Kong,51,1.1,Conglomerate,2016
Jose Llado Fernandez-Urrutia,Spain,81,1.1,Construction,2016
Anand Mahindra,India,60,1.1,Automobiles,2016
Ermirio Pereira de Moraes,Brazil,83,1.1,Diversified,2016
Maria Helena Moraes Scripilliti,Brazil,85,1.1,Diversified,2016
Patrice Motsepe,South Africa,54,1.1,Mining,2016
Mofatraj Munot,India,71,1.1,Real Estate,2016
Nan Cunhui,China,52,1.1,Electrical Power Equipment,2016
Oei Hong Leong,Singapore,67,1.1,Investments,2016
Kazuo Okada,Japan,73,1.1,Casinos,2016
Pan Weiming,China,52,1.1,Real Estate,2016
Lirio Parisotto,Brazil,62,1.1,Investments,2016
Abdulsamad Rabiu,Nigeria,55,1.1,"Cement, Sugar",2016
Andrei Rappoport,Russia,52,1.1,Investments,2016
Antony Ressler,United States,54,1.1,Finance,2016
Ru Jiyong,China,43,1.1,"Home, Office Products",2016
Remo Ruffini,Italy,54,1.1,Winter Jackets,2016
Yoshiyuki Sankai,Japan,57,1.1,Robotics,2016
Martin Selig,United States,78,1.1,Real Estate,2016
Brian Sheth,United States,40,1.1,Investments,2016
S.D. Shibulal,India,61,1.1,Software Services,2016
Nobutoshi Shimamura,Japan,89,1.1,Retail,2016
E. Joe Shoen,United States,66,1.1,U-Haul,2016
Martua Sitorus,Indonesia,56,1.1,Palm Oil,2016
Peter Spuhler,Switzerland,56,1.1,Train Cars,2016
Hsiang-chien Tang,Hong Kong,92,1.1,"Textiles, Electronics",2016
Mustafa Latif Topbas,Turkey,71,1.1,Food Manufacturing And Retail,2016
Kenneth Tuchman,United States,56,1.1,Outsourcing,2016
Thomas Tull,United States,45,1.1,Movies,2016
Tung Chee Hwa,Hong Kong,78,1.1,Shipping,2016
Surin Upatkoon,Thailand,66,1.1,Telecoms/Lotteries/Insurance,2016
Susanne Veltins,Germany,56,1.1,Beer,2016
Lang Walker,Australia,70,1.1,Property,2016
Wang Junhao,China,43,1.1,Regional Airline,2016
Wang Yue,China,32,1.1,Online Games,2016
V. Prem Watsa,Canada,65,1.1,"Insurance, Investments",2016
Gjert Wilhelmsen,Norway,90,1.1,Cruise Ships,2016
Gustav Magnar Witzoe,Norway,22,1.1,Fish Farming,2016
Allan Wong,Hong Kong,65,1.1,Electronics,2016
Swift Xie,China,n/a,1.1,Drones,2016
Yao Xinyi,China,51,1.1,Air Conditioning,2016
Albert Yeung,Hong Kong,72,1.1,"Real Estate, Retail",2016
Yin Xingman,China,59,1.1,Auto Parts,2016
Yu Peidi,Hong Kong,56,1.1,Real Estate,2016
Gavril Yushvaev,Russia,58,1.1,"Precious Metals, Real Estate",2016
Zhai Meiqin,Hong Kong,52,1.1,Conglomerate,2016
Zhang Zhongneng,China,52,1.1,Aluminum,2016
Antti Aarnio-Wihuri,Finland,76,1,Diversified,2016
Hamdi Akin,Turkey,61,1,Diversified,2016
Mohed Altrad,France,67,1,"Scaffolding, Cement Mixers",2016
Alexei Ananyev,Russia,51,1,"Banking, It, Real Estate",2016
Dmitry Ananyev,Russia,47,1,"Banking, It, Real Estate",2016
William F. Austin,United States,74,1,Hearing Aids,2016
Roman Avdeev,Russia,48,1,"Banking, Development",2016
Mehmet Rustu Basaran,Turkey,69,1,"Bank, Gas",2016
Fred Chang,United States,59,1,Online Retailing,2016
Leon Charney,United States,74,1,Real Estate,2016
Chen Jiancheng,China,57,1,Manufacturing,2016
Chen Jiangtao,China,54,1,Software,2016
Bruce Cheng,Taiwan,80,1,Electronics,2016
Cheng Wei,China,33,1,Ride-Hailing Service,2016
Cho Jung-Ho,South Korea,57,1,Finance,2016
Robert Citrone,United States,51,1,Hedge Fund,2016
Husain Djojonegoro,Indonesia,66,1,Consumer Goods,2016
Jack Dorsey,United States,39,1,Twitter,2016
Dou Zhenggang,China,62,1,"Energy, Waste, Chemicals",2016
Alfredo Egydio Arruda Villela Filho,Brazil,46,1,Banking,2016
Piero Ferrari,Italy,70,1,Automobiles,2016
Paul Fireman,United States,72,1,Reebok,2016
J. Christopher Flowers,United States,58,1,Investments,2016
Donald Friese,United States,75,1,Manufacturing,2016
Fu Kwan,China,58,1,"Real Estate, Diversified",2016
Gao Dekang,China,64,1,Apparel,2016
Don Gao,China,51,1,Power Tools,2016
Valentin Gapontsev,Russia,77,1,Lasers,2016
Ken Grossman,United States,61,1,Beer,2016
Achmad Hamami,Indonesia,85,1,Heavy Equipment,2016
He Zhiping,China,52,1,Investments,2016
Ilona Herlin,Finland,51,1,"Elevators, Escalators",2016
David Hindawi,United States,71,1,Software,2016
Orion Hindawi,United States,36,1,Software,2016
Niranjan Hiranandani,India,65,1,Real Estate,2016
Surendra Hiranandani,India,61,1,Real Estate,2016
Daniel Hirschfeld,United States,74,1,Apparel Retailer,2016
Hong Ra-Hee,South Korea,70,1,Samsung,2016
Drew Houston,United States,32,1,Dropbox,2016
Huang Bingwen,Australia,62,1,Cigarette Packaging,2016
Morris Kahn,Israel,86,1,Software,2016
Jonas Kamprad,Sweden,49,1,Ikea,2016
Mathias Kamprad,Sweden,46,1,Ikea,2016
Peter Kamprad,Sweden,51,1,Ikea,2016
Thomas Kaplan,United States,53,1,Investments,2016
Kenji Kasahara,Japan,40,1,Social Networking Website,2016
Viktor Kharitonin,Russia,43,1,Pharmaceuticals,2016
Habil Khorakiwala,India,73,1,Pharmaceuticals,2016
Koh Wee Meng,Singapore,52,1,"Real Estate, Hotels",2016
Yuriy Kosiuk,Ukraine,47,1,Agriculture,2016
Nancy Lerner,United States,55,1,Finance,2016
Norma Lerner,United States,79,1,Finance,2016
Randolph Lerner,United States,54,1,Finance,2016
Lev Leviev,Israel,60,1,Diamonds,2016
Rodney Lewis,United States,62,1,Natural Gas,2016
Li Fuchao,China,58,1,Auto Parts,2016
Liu Shaoxi,China,52,1,Real Estate,2016
Lo Siu-tong,Hong Kong,85,1,"Real Estate, Hotels",2016
Low Tuck Kwong,Indonesia,67,1,Coal,2016
Lu Feng,China,n/a,1,Financial Information,2016
Lu Yonghua,China,52,1,Electronics,2016
Lv Yongxiang,China,66,1,Magnetic Switches,2016
William Macaulay,United States,70,1,Energy Investments,2016
"Cargill MacMillan, III.",United States,56,1,Cargill,2016
John MacMillan,United States,66,1,Cargill,2016
Martha MacMillan,United States,64,1,Cargill,2016
William MacMillan,United States,61,1,Cargill,2016
George Marcus,United States,74,1,Real Estate,2016
Miguel McKelvey,United States,41,1,WeWork,2016
John Morgridge,United States,82,1,Computer Hardware,2016
Masahiro Noda,Japan,77,1,Software,2016
Peng Jianhu,China,59,1,Tourism,2016
Mark Pincus,United States,50,1,Online Games,2016
Alberto Prada,Italy,n/a,1,Prada,2016
Marina Prada,Italy,n/a,1,Prada,2016
Dmitry Pumpyansky,Russia,51,1,Steel Pipes,2016
Megdet Rahimkulov,Russia,70,1,Investments,2016
Sudthida Ratanarak,Thailand,n/a,1,"Media, Real Estate",2016
Andrea Reimann-Ciardelli,United States,59,1,Consumer Goods,2016
Alberto Roemmers,Argentina,89,1,Pharmaceuticals,2016
Arkady Rotenberg,Russia,64,1,"Construction, Pipes, Banking",2016
Boris Rotenberg,Russia,59,1,"Construction, Pipes, Chemicals",2016
Sevket Sabanci,Turkey,79,1,Diversified,2016
Deniz Sahenk,Turkey,70,1,"Bank, Media",2016
Nobutada Saji,Japan,70,1,Beverages,2016
Evan Sharp,United States,33,1,Pinterest,2016
Shen Dongri,China,43,1,Apparel,2016
Neil Shen,Hong Kong,46,1,Venture Capital Investing,2016
Bruno Steinhoff,Germany,78,1,Furniture,2016
Beny Steinmetz,Israel,59,1,"Mining, Diamonds, Real Estate",2016
William Stone,United States,60,1,SS&C Technologies,2016
Sun Hongbin,United States,53,1,Real Estate,2016
Sun Qinghuan,China,42,1,Lighting,2016
Yoshikazu Tanaka,Japan,39,1,Online Social Network,2016
Mehmet Sinan Tara,Turkey,57,1,Construction,2016
Tiong Hiew King,Malaysia,80,1,Timber/Media,2016
Ion Tiriac,Romania,76,1,"Banking, Insurance",2016
Joop van den Ende,Netherlands,74,1,TV,2016
Murat Vargi,Turkey,68,1,Telecom,2016
Alexander Vik,Norway,61,1,Investments,2016
Wan Lianbu,China,50,1,Fertilizers,2016
Wang Jinshu,China,59,1,Chemicals,2016
Wang Junmin,China,47,1,Pharmaceuticals,2016
Wang Wenliang,China,61,1,Shipping Ports,2016
Wei Shaojun,China,53,1,Real Estate,2016
Sanford Weill,United States,82,1,Citigroup,2016
Wu Chung-Yi,Taiwan,57,1,Auto Parts,2016
Xiu Laigui,China,61,1,Pharmaceuticals,2016
Jane Yan,China,46,1,Software,2016
Luis Enrique Yarur Rey,Chile,65,1,Banking,2016
Fatma Yazici,Turkey,42,1,Diversified,2016
Ye Cheng,China,54,1,Conglomerate,2016
Zeng Kaitian,China,41,1,Online Games,2016
Zhang Keqiang,China,55,1,Real Estate,2016
Zhang Wanzhen,China,66,1,Advanced Ceramics,2016
Zhou Yaoting,China,73,1,"Apparel, Real Estate",2016
Zhuang Min,China,47,1,Surveillance Equipment,2016
