name,country,age,wealth,source,year
Goh Peng Ooi,Malaysia,59,1.1,software,2014
Joseph Grendys,United States,52,1.1,Meat Processing,2014
Yusuf Hamied,India,77,1.1,pharmceuticals,2014
Ilkka Herlin,Finland,55,1.1,"elevators, escalators",2014
Ilona Herlin,Finland,49,1.1,"elevators, escalators",2014
Niklas Herlin,Finland,50,1.1,"elevators, escalators",2014
Daniel Hirschfeld,United States,n/a,1.1,n/a,2014
Stewart Horejsi,United States,76,1.1,Berkshire Hathaway,2014
Hu Kaijun,China,52,1.1,healthcare,2014
Huang Zhenda & family,China,66,1.1,construction,2014
Jon Huntsman,United States,76,1.1,chemicals,2014
Mohammed Ibrahim,United Kingdom,67,1.1,communications,2014
Ray Irani,United States,79,1.1,Oil,2014
Jiang Wei & family,China,52,1.1,pharmaceuticals,2014
Ke Xiping & family,China,53,1.1,investments,2014
Kim Tack-Jin,South Korea,46,1.1,NCsoft,2014
Sergei Kislov,Russia,53,1.1,"agriculture, refinery",2014
Koo Bon-Neung,South Korea,64,1.1,LG,2014
Isaac Larian,United States,59,1.1,toys,2014
Aerin Lauder Zinterhofer,United States,44,1.1,"inherited, cosmetics",2014
Solomon Lew,Australia,68,1.1,retail,2014
Liu Zhenfeng,China,52,1.1,oilfield equipment,2014
Aloke Lohia,Thailand,55,1.1,petrochemicals,2014
Luo Fei,China,n/a,1.1,infant formula,2014
Edir Macedo & family,Brazil,69,1.1,broadcasting,2014
Alfred Mann,United States,88,1.1,medical devices,2014
Jose Mendes Nogueira & family,Brazil,86,1.1,iron ore mining,2014
P.N.C. Menon,Oman,65,1.1,real estate,2014
Lachhman Das Mittal,India,83,1.1,tractors,2014
Charles Munger,United States,90,1.1,Berkshire Hathaway,2014
Park Hyeon-Joo,South Korea,55,1.1,Mirae,2014
Robert Piccinini,United States,72,1.1,supermarkets,2014
Mark Pincus,United States,48,1.1,online games,2014
Que Wenbin & family,China,50,1.1,pharmaceuticals,2014
Andrei Rappoport,Russia,50,1.1,investments,2014
Vito Rodriguez Rodriguez,Peru,75,1.1,processed milk,2014
Alexander Rovt,United States,61,1.1,"fertilizer, real estate",2014
Sudhir Ruparelia,Uganda,58,1.1,real estate,2014
Nobutada Saji,Japan,68,1.1,beverages,2014
Nikolai Sarkisov,Russia,45,1.1,"insurance, real estate",2014
Sergei Sarkisov,Russia,54,1.1,insurance & real estate,2014
Hajime Satomi,Japan,72,1.1,gaming,2014
Anatoly Sedykh,Russia,49,1.1,steel pipes,2014
Airat Shaimiev,Russia,51,1.1,"refinery, chemicals",2014
Radik Shaimiev,Russia,49,1.1,"refinery, chemical",2014
Shen Wenrong,China,68,1.1,steel,2014
Albert Shigaboutdinov,Russia,59,1.1,"refinery, chemicals",2014
Evgeny (Eugene) Shvidler,United States,49,1.1,"oil & gas, investments",2014
Alexander Spanos & family,United States,90,1.1,real estate,2014
Michael Steinhardt,United States,73,1.1,finance,2014
Thomas Straumann,Switzerland,50,1.1,dental implants,2014
Rustem Sulteev,Russia,60,1.1,"refinery, chemicals",2014
Harjo Sutanto,Indonesia,87,1.1,consumer goods,2014
Gordon Wu,Hong Kong,79,1.1,real estate,2014
Yan Zhi,China,41,1.1,real estate,2014
Albert Yeung,Hong Kong,70,1.1,"real estate, retail",2014
Zhang Guiping & family,China,62,1.1,real estate,2014
Zadik Bino,Israel,70,1.05,"banking, oil",2014
Chen Miaolin,China,61,1.05,hotels,2014
Chen Zemin & family,China,71,1.05,food,2014
Cheung Yan,China,57,1.05,paper,2014
Giancarlo Franceso Civita,Brazil,n/a,1.05,media,2014
Victor Civita Neto,Brazil,n/a,1.05,media,2014
Roberta Anamaria Civita,Brazil,n/a,1.05,media,2014
K. Dinesh & family,India,59,1.05,software services,2014
Jose Roberto Ermirio de Moraes,Brazil,56,1.05,diversified,2014
Jose Ermirio de Moraes Neto,Brazil,61,1.05,diversified,2014
Christopher Hohn,United Kingdom,47,1.05,Hedge fund,2014
Ryoichi Jinnai,Japan,87,1.05,"finance, agriculture",2014
Vikram Lal,India,71,1.05,automobiles,2014
Liu Gexin,China,62,1.05,pharmaceuticals,2014
Liu Ming Chung,Brazil,51,1.05,paper manufacturing,2014
Neide Helena de Moraes,Brazil,59,1.05,diversified,2014
Hubert Palfinger & family,Austria,72,1.05,hydraulic lift machinery,2014
Alan Rydge,Australia,61,1.05,entertainment,2014
Deniz Sahenk,Turkey,68,1.05,"bank, media",2014
K. Rai Sahi,Canada,67,1.05,real estate,2014
Sheryl Sandberg,United States,44,1.05,Facebook,2014
Sun Hongbin,United States,51,1.05,real estate,2014
Wang Laichun,China,46,1.05,electronics components,2014
Wang Laisheng,China,49,1.05,electronics components,2014
Yao Wenbin,China,43,1.05,software,2014
Mikhail Abyzov,Russia,41,1,"power, power engineering",2014
Alberto Alcocer,Spain,71,1,investments,2014
An Kang,China,65,1,pharmaceuticals,2014
Rostam Azizi,Tanzania,49,1,"telecom, investments",2014
Thomas Bailey,United States,77,1,finance,2014
Zdenek Bakala,Czech Republic,53,1,coal,2014
Harindarpal Banga,India,63,1,commodities,2014
Enrique Banuelos,Spain,48,1,real estate,2014
Elena Baturina,Russia,50,1,construction,2014
Anne Beaufour,France,50,1,pharmaceuticals,2014
Henri Beaufour,France,48,1,pharmaceuticals,2014
Angela Bennett,Australia,69,1,mining,2014
O. Francis Biondi,United States,49,1,hedge fund,2014
Sara Blakely,United States,43,1,Spanx,2014
Christopher Burch,United States,60,1,fashion,2014
Tory Burch,United States,47,1,fashion,2014
Ina Chan,Hong Kong,60,1,casinos,2014
Fred Chang,United States,57,1,online retailing,2014
Chang Pyung-Soon,South Korea,63,1,education,2014
Richard Chang,Taiwan,67,1,"real estate, electronics",2014
Leon Charney,United States,72,1,real estate,2014
Jeanine Dick,France,77,1,animal pharmaceuticals,2014
Ding Shijia,China,50,1,shoes,2014
Ding Shizhong & family,China,43,1,retail,2014
Philip Falcone,United States,51,1,hedge funds,2014
Feng Hailiang,China,53,1,copper processing & real estate,2014
Fu Kwan,China,56,1,diversified,2014
Andrew Gotianun,Philippines,86,1,real estate,2014
Brian Higgins,United States,49,1,Hedge fund,2014
Huo Qinghua,China,52,1,coal,2014
Robert Ingham,Australia,82,1,agribusiness,2014
Bent Jensen,Denmark,62,1,electric linear systems,2014
Morris Kahn,Israel,84,1,software,2014
T.S. Kalyanaraman,India,66,1,jewelry,2014
Thomas Kaplan,United States,51,1,investments,2014
Ryan Kavanaugh,United States,39,1,Movies,2014
Graham Kirkham,United Kingdom,69,1,furniture retail,2014
C. James Koch,United States,64,1,beer,2014
Michael Kors,United States,54,1,Retail,2014
Dmitry Korzhev,Russia,50,1,retail,2014
Lam Fong Ngo,Macau,n/a,1,casinos,2014
Li Denghai,China,64,1,agribusiness,2014
Li Shuirong,China,57,1,petrochemicals,2014
Lim Hariyanto Wijaya Sarwono,Indonesia,86,1,palm oil,2014
Lin Ming-Hsiung,Taiwan,64,1,retail,2014
Liu Xiaomeng,China,59,1,appliance retailer,2014
Michael Lynch,United Kingdom,49,1,software,2014
Carlos Martins,Brazil,57,1,education,2014
Dariusz Milek,Poland,46,1,"real estate, retail",2014
Boris Mints,Russia,55,1,real estate,2014
"William Moncrief, Jr.",United States,93,1,oil,2014
John Morgridge,United States,80,1,Cisco,2014
Nerijus Numavicius,Lithuania,46,1,"retail, pharmacy",2014
Sergei Petrov,Russia,59,1,auto import and dealerships,2014
Horst Julius Pudwill,Germany,69,1,manufacturing,2014
Andrea Reimann-Ciardelli,United States,n/a,1,consumer goods,2014
Jorge Rodriguez Rodriguez,Peru,68,1,processed milk,2014
Leonard Schleifer,United States,61,1,pharmaceuticals,2014
Monika Schoeller,Germany,75,1,publishing,2014
Vivek Chaand Sehgal,Australia,57,1,auto parts,2014
Seo Jung-Jin,South Korea,56,1,Celltrion,2014
B.R. Shetty,India,72,1,healthcare,2014
Jim Thompson,United States,74,1,logistics,2014
Serhiy Tihipko,Ukraine,54,1,"banking, agriculture",2014
Dmitry Troitsky,Russia,49,1,retail,2014
Sergei Tsikalyuk,Russia,55,1,insurance,2014
Kenneth Tuchman,United States,54,1,outsourcing,2014
Pavel Tykac,Czech Republic,49,1,coal mine,2014
Shoji Uehara,Japan,86,1,pharmaceuticals,2014
John Van Lieshout,Australia,68,1,real estate,2014
Murat Vargi,Turkey,66,1,telecom,2014
Alexander Vik,Norway,59,1,investments,2014
Jitendra Virwani,India,48,1,real estate,2014
Stefan von Holtzbrinck,Germany,50,1,publishing,2014
Wang Jianfeng & family,China,44,1,auto parts,2014
Wang Muqing & family,China,63,1,auto distribution,2014
Wang Yong & family,China,63,1,food sweeteners,2014
Wu Chung-Yi,Taiwan,55,1,manufacturing,2014
Wu Xiong,China,n/a,1,infant formula,2014
Yang Keng,China,53,1,real estate,2014
Zhu Wenchen,China,48,1,pharmaceuticals,2014
