name,country,age,wealth,source,year
Chen Jinsong,Hong Kong,51,1.3,Real Estate,2015
Jacques D'Amours,Canada,58,1.3,Retail,2015
Maria Ines de Lafuente Lacroze,Argentina,70,1.3,Cement Firm,2015
Andrea Della Valle,Italy,49,1.3,Shoes,2015
Sanford Diller,United States,87,1.3,Real Estate,2015
Ding Shijia,China,51,1.3,Sportswear,2015
Bergit Douglas,Germany,68,1.3,Consumer Goods,2015
John Edson,United States,82,1.3,Leisure Craft,2015
Stephen Feinberg,United States,54,1.3,Private Equity,2015
Sameer Gehlaut,India,41,1.3,Finance,2015
Harsh Goenka,India,57,1.3,Diversified,2015
Gu Wei,China,50,1.3,Consumer Electronics,2015
Mubariz Gurbanoglu,Turkey,46,1.3,Shipping,2015
Polys Haji-Ioannou,Cyprus,56,1.3,Easyjet,2015
Donald Hall,United States,86,1.3,Hallmark,2015
Achmad Hamami,Indonesia,84,1.3,Heavy Equipment,2015
Gerry Harvey,Australia,75,1.3,Retail,2015
Hu Kaijun,China,53,1.3,Pharmaceuticals,2015
Huang Wen Tsai,China,61,1.3,Real Estate,2015
"B. Wayne Hughes, Jr.",United States,54,1.3,Storage Facilities,2015
Billy Kan,Hong Kong,63,1.3,Energy,2015
Sidney Kimmel,United States,87,1.3,Retail,2015
Michael Klein,Brazil,64,1.3,Retail,2015
Jim Koch,United States,65,1.3,Beer,2015
Ihor Kolomoyskyy,Ukraine,52,1.3,"Banking, Investments",2015
Koo Bon-Neung,South Korea,65,1.3,Electronics,2015
Andrei Kosogov,Russia,53,1.3,"Oil, Telecom, Banking",2015
Michael Krasny,United States,61,1.3,Retail,2015
James Leininger,United States,69,1.3,Medical Products,2015
Liang Guangwei,China,51,1.3,"Batteries, Mini Motors",2015
William Macaulay,United States,69,1.3,Energy Investments,2015
Yusaku Maezawa,Japan,39,1.3,Online Retail,2015
Coucke Marc,Belgium,50,1.3,Pharmaceuticals,2015
Dmitry Mazepin,Russia,46,1.3,Chemicals,2015
Miao Shouliang,China,60,1.3,"Real Estate, Diversified",2015
Massimo Moratti,Italy,69,1.3,Oil,2015
Charles Munger,United States,91,1.3,Berkshire Hathaway,2015
Gabe Newell,United States,52,1.3,Videogames,2015
Ni Zhaoxing,China,59,1.3,Real Estate,2015
Alfred Oetker,Germany,48,1.3,Consumer Goods,2015
August Oetker,Germany,70,1.3,Consumer Goods,2015
Carl Ferdinand Oetker,Germany,42,1.3,Consumer Goods,2015
Christian Oetker,Germany,66,1.3,Consumer Goods,2015
Julia Oetker,Germany,36,1.3,Consumer Goods,2015
Richard Oetker,Germany,64,1.3,Consumer Goods,2015
Park Hyeon-Joo,South Korea,56,1.3,Asset Management,2015
Roger Penske,United States,78,1.3,Cars,2015
Jose Isaac Peres & wife,Brazil,74,1.3,Shopping Malls,2015
Markus Persson,Sweden,35,1.3,Minecraft,2015
Erika Pohl-Stroher,Germany,96,1.3,Hair Products,2015
Que Wenbin,China,51,1.3,Pharmaceuticals,2015
Jerry Reinsdorf,United States,79,1.3,Sports Teams,2015
Lily Safra,Monaco,77,1.3,Banking,2015
Thomas Sandell,Sweden,54,1.3,Hedge Funds,2015
Eddy Kusnadi Sariaatmadja,Thailand,61,1.3,"Media, Tech",2015
Leonard Schleifer,United States,62,1.3,Pharmaceuticals,2015
Rosely Schweizer,Germany,74,1.3,Consumer Goods,2015
Shuai Fangwen,China,48,1.3,Pharmaceuticals,2015
Evgeny (Eugene) Shvidler,United States,50,1.3,"Oil & Gas, Investments",2015
Jasminder Singh,United Kingdom,64,1.3,Hotels,2015
Peter Sperling,United States,55,1.3,Education,2015
Michael Steinhardt,United States,74,1.3,Finance,2015
Alain Taravella,France,67,1.3,Real Estate,2015
Surin Upatkoon,Thailand,65,1.3,Telecoms/Lotteries/Insurance,2015
Wang Laichun,China,47,1.3,Electronics Components,2015
Wang Laisheng,China,50,1.3,Electronics Components,2015
Gjert Wilhelmsen,Norway,89,1.3,Cruise Ships,2015
Wong Luen Hei,China,53,1.3,Home Building Materials,2015
Horst Wortmann,Germany,73,1.3,Footwear,2015
Albert Yeung,Hong Kong,71,1.3,"Real Estate, Retail",2015
Zhou Guohui,China,50,1.3,Logistics,2015
Zhou Hongyi,China,44,1.3,Security Software,2015
Zhu Chongyun,China,n/a,1.3,Apparel Retailer,2015
Fawzi Al-Kharafi,Kuwait,n/a,1.3,Diversified,2015
Jassim Al-Kharafi,Kuwait,n/a,1.3,Diversfied,2015
Mohannad Al-Kharafi,Kuwait,n/a,1.3,Diversified,2015
Alexei Ananyev,Russia,50,1.3,"Banking, It, Real Estate",2015
Dmitry Ananyev,Russia,46,1.3,"Banking, It, Real Estate",2015
Henadiy Boholyubov,Ukraine,53,1.3,"Banking, Investments",2015
Richard Chang,Taiwan,68,1.3,"Real Estate, Electronics",2015
Chong Ngen Choo,Singapore,61,1.3,Hotels,2015
Turgay Ciner,Turkey,59,1.3,Diversified,2015
Leszek Czarnecki,Poland,53,1.3,Finance,2015
Mohammed Dewji,Tanzania,39,1.3,Diversified,2015
K. Dinesh,India,60,1.3,Software Services,2015
Gao Dekang,China,63,1.3,Apparel,2015
Daniel Hirschfeld,United States,73,1.3,Apparel Retailer,2015
Hong Xiaobo,China,43,1.3,E-Commerce,2015
Wee Meng Koh,Singapore,51,1.3,"Real Estate, Hotels",2015
Lin Ming-Hsiung,Taiwan,65,1.3,Retail,2015
Gian Marco Moratti,Italy,78,1.3,Oil,2015
Vikas Oberoi,India,44,1.3,Real Estate,2015
Kazuo Okada,Japan,72,1.3,Casinos,2015
Horst Julius Pudwill,Germany,70,1.3,Manufacturing,2015
Deniz Sahenk,Turkey,69,1.3,"Bank, Media",2015
Alexander Spanos,United States,91,1.3,Real Estate,2015
Danny Tan Chee Sing,Malaysia,59,1.3,Real Estate,2015
Nikolai Tsvetkov,Russia,54,1.3,Banking,2015
John Tyson,United States,61,1.3,Food Processing,2015
Rufino Vigil Gonzalez,Mexico,66,1.3,Steel,2015
Wan Lianbu,China,49,1.3,Fertilizers,2015
Wang Xicheng,China,66,1.3,Tires,2015
Gordon Wu,Hong Kong,80,1.3,Real Estate,2015
Xiao Fen,China,52,1.3,Consumer Electronics,2015
Yang Yuanqing,China,50,1.3,Computers,2015
Yi Zheng,China,44,1.3,Software,2015
Lia Maria Aguiar,Brazil,77,1.2,Banking Inheritance,2015
Len Ainsworth,Australia,91,1.2,Betting Machines,2015
Mohammed Al Barwani,Oman,63,1.2,Oil,2015
Maurice Alter,Australia,89,1.2,Real Estate,2015
Joao Alves de Queiroz Filho,Brazil,62,1.2,Consumer Goods,2015
An Kang,China,66,1.2,Pharmaceuticals,2015
Ayman Asfari,United Kingdom,56,1.2,Oil Services,2015
Alan Auerbach,United States,45,1.2,Biotechnology,2015
William F. Austin,United States,73,1.2,Hearing Aids,2015
Mehmet Rustu Basaran,Turkey,68,1.2,"Bank, Gas",2015
Anne Beaufour,France,51,1.2,Pharmaceuticals,2015
Henri Beaufour,France,49,1.2,Pharmaceuticals,2015
Albert Berner,Germany,79,1.2,Fasteners,2015
O. Francis Biondi,United States,50,1.2,Hedge Fund,2015
Chang Pyung-Soon,South Korea,64,1.2,Educational Products & Services,2015
Chen Tianqiao,China,42,1.2,Online Games,2015
Tony Chen,Taiwan,46,1.2,Optical Components,2015
Richard Chilton Jr,United States,56,1.2,Hedge Funds,2015
Hasmukh Chudgar,India,81,1.2,Pharmaceuticals,2015
John Coates,United Kingdom,45,1.2,Online Gambling,2015
Luigi Cremonini,Italy,75,1.2,Meat Processing,2015
Mark Dixon,United Kingdom,56,1.2,Office Real Estate,2015
Gary Fegel,Switzerland,41,1.2,Commodities Trading,2015
Gleb Fetisov,Russia,48,1.2,"Telecom, Finance",2015
Valentin Gapontsev,Russia,76,1.2,Lasers,2015
Serge Godin,Canada,65,1.2,Information Technology,2015
Vladimir Gruzdev,Russia,48,1.2,Investments,2015
Mehmet Nazif Gunal,Turkey,67,1.2,"Tourism, Construction",2015
Vinod Gupta,India,69,1.2,Electrical Equipment,2015
Clelia Haji-Ioannou,Cyprus,47,1.2,Easyjet,2015
Ilkka Herlin,Finland,56,1.2,"Elevators, Escalators",2015
Brian Higgins,United States,50,1.2,Hedge Fund,2015
J. Tomilson Hill,United States,66,1.2,Investments,2015
Drew Houston,United States,31,1.2,Dropbox,2015
Jiang Ning,China,41,1.2,Telecom,2015
Ronald Joyce,Canada,84,1.2,Restaurants,2015
Alexander Karp,United States,47,1.2,Software Firm,2015
Sergei Katsiev,Russia,57,1.2,"Retail, Wholesale",2015
Lev Kvetnoi,Russia,49,1.2,"Cement, Airport",2015
Lev Leviev,Israel,59,1.2,Diamonds,2015
Li Tan,China,50,1.2,Pharmaceuticals,2015
Liu Yiqian,China,51,1.2,Investments,2015
Jose Llado Fernandez-Urrutia,Spain,80,1.2,Construction,2015
Aloke Lohia,India,56,1.2,Petrochemicals,2015
Ma Hong,China,47,1.2,Apparel Retailer,2015
Rudolf Maag,Switzerland,69,1.2,Medical Devices,2015
Maggie Magerko,United States,49,1.2,Building Materials,2015
Anand Mahindra,India,59,1.2,Automobiles,2015
Jean-Charles Naouri,France,65,1.2,"Supermarkets, Sporting Goods",2015
Pierre Papillaud,France,79,1.2,Water,2015
David Penaloza Alanis,Mexico,41,1.2,Toll Roads,2015
Qin Yinglin,China,49,1.2,Poultry,2015
Vito Rodriguez Rodriguez,Peru,76,1.2,Processed Milk,2015
Fernando Roig,Spain,67,1.2,Supermarkets,2015
Alexander Rovt,United States,62,1.2,"Fertilizer, Real Estate",2015
Alan Rydge,Australia,62,1.2,Entertainment,2015
Jacques Saade,France,78,1.2,Shipping,2015
Seo Jung-Jin,South Korea,57,1.2,Biotechnology,2015
Ron Sim,Singapore,56,1.2,Retail,2015
Edwin Soeryadjaya,Indonesia,66,1.2,"Coal, Investments",2015
Robert Stiller,United States,71,1.2,Coffee,2015
Sun Deliang,China,42,1.2,Software,2015
Vincent Tan,Malaysia,63,1.2,Diversified,2015
Tang Hsiang-chien,Hong Kong,92,1.2,Textiles/Electronics,2015
Mehmet Sinan Tara,Turkey,56,1.2,Construction,2015
Wang Jinshu,China,58,1.2,Chemicals,2015
Wang Wei,China,43,1.2,Computer Hardware,2015
Wang Zhenghua,China,70,1.2,Budget Airline,2015
Wong Man Li,Hong Kong,50,1.2,Furniture,2015
Jacky Xu,St. Kitts and Nevis,n/a,1.2,Apparel,2015
Luis Enrique Yarur Rey,Chile,64,1.2,Banking,2015
Zheng Yuewen,China,53,1.2,Investments,2015
Shishir Bajaj,India,67,1.2,Consumer Goods,2015
Charles Brandes,United States,72,1.2,Money Management,2015
Jean Burelle,France,76,1.2,Automotive Systems,2015
Laurent Burelle,France,65,1.2,Automotive Systems,2015
Cho Yang-Rai,South Korea,77,1.2,Tire Manufacturing,2015
Chung Mong-Joon,South Korea,63,1.2,Shipbuilding/Industrial Machines,2015
Chung Yong-Jin,South Korea,46,1.2,Retailing,2015
Jack Cowin,Australia,72,1.2,Fast Food,2015
Robert Ell,Australia,70,1.2,Property,2015
Abhay Firodia,India,70,1.2,Automobiles,2015
Niklas Herlin,Finland,51,1.2,"Elevators, Escalators",2015
Huang Chulong,China,n/a,1.2,Real Estate,2015
Clifford Illig,United States,64,1.2,Health Care,2015
Mehmet Emin Karamehmet,Turkey,70,1.2,"Telecom, Diversified",2015
Kim Taek-Jin,South Korea,47,1.2,Online Games,2015
Li Yongjun,China,48,1.2,Food,2015
Liu Dianbo,China,50,1.2,Pharmaceuticals,2015
Liu Shaoxi,China,51,1.2,Real Estate,2015
Itamar Locks,Brazil,60,1.2,Agribusiness,2015
Blairo Maggi,Brazil,58,1.2,Agribusiness,2015
Lucia Maggi,Brazil,83,1.2,Agribusiness,2015
Gilles Martin,France,51,1.2,Laboratory Services,2015
Ioan Niculae,Romania,60,1.2,Agriculture,2015
G.V. Prasad,India,54,1.2,Pharmaceuticals,2015
Satish Reddy,India,47,1.2,Pharmaceuticals,2015
Remo Ruffini,Italy,53,1.2,Winter Jackets,2015
Airat Shaimiev,Russia,52,1.2,"Refinery, Chemicals",2015
S.D. Shibulal,India,60,1.2,Software Services,2015
V.G. Siddhartha,India,55,1.2,Retail,2015
Kerry Stokes,Australia,74,1.2,"Media, Mining",2015
Yan Zhi,China,42,1.2,Real Estate,2015
Zhou Mingjie,China,57,1.2,Lighting Installations,2015
Zhu Jiman,China,50,1.2,Pharmaceuticals,2015
Roman Avdeev,Russia,47,1.1,"Banking, Development",2015
Thomas Bailey,United States,78,1.1,Finance,2015
William Berkley,United States,68,1.1,Insurance,2015
Maurizio Billi,Brazil,n/a,1.1,Generic Drugs,2015
Alexei Bogachev,Russia,44,1.1,"Retail, Banking",2015
Horst Brandstaetter,Germany,81,1.1,Toys,2015
Mike Cannon-Brookes,Australia,35,1.1,Business Software,2015
Chey Ki-Won,South Korea,50,1.1,Computer Services,2015
Chu Mang Yee,China,55,1.1,Real Estate,2015
Hubert d'Ornano,France,88,1.1,Cosmetics,2015
Jim Davis,United States,54,1.1,Staffing & Recruiting Firm,2015
Jeanine Dick,France,78,1.1,Animal Pharmaceuticals,2015
Beda Diethelm,Switzerland,74,1.1,Hearing Aids,2015
Husain Djojonegoro,Indonesia,65,1.1,Consumer Goods,2015
Shlomo Eliahu,Israel,79,1.1,Insurance,2015
Henry Engelhardt,United States,57,1.1,Insurance,2015
Fan Zhaoxia,China,47,1.1,Photovoltaic Equipment,2015
Scott Farquhar,Australia,35,1.1,Software,2015
Soichiro Fukutake,Japan,69,1.1,Education,2015
Barbara Carlson Gage,United States,72,1.1,"Hotels, Travel",2015
Don Gao,China,50,1.1,Power Tools,2015
Konstantin Grigorishin,Russia,49,1.1,Power Engineering,2015
Jeffrey Gundlach,United States,56,1.1,Investments,2015
Suat Gunsel,Cyprus,62,1.1,"Real Estate, Education",2015
Guo Wengui,China,n/a,1.1,Real Estate,2015
Yuri Gushchin,Russia,70,1.1,"Candy, Real Estate",2015
Dorrance Hamilton,United States,86,1.1,Campbell Soup,2015
Ayman Hariri,Lebanon,36,1.1,"Construction, Investments",2015
Fahd Hariri,Lebanon,34,1.1,"Construction, Investments",2015
Ilona Herlin,Finland,50,1.1,"Elevators, Escalators",2015
Niranjan Hiranandani,India,64,1.1,Real Estate,2015
Surendra Hiranandani,India,60,1.1,Real Estate,2015
Jon Huntsman,United States,77,1.1,Chemicals,2015
Mohammed Ibrahim,United Kingdom,68,1.1,Communications,2015
Hal Jackman,Canada,82,1.1,"Insurance, Investments",2015
Raghuvinder Kataria,United Kingdom,65,1.1,Diversified,2015
Yuriy Kosiuk,Ukraine,46,1.1,Agriculture,2015
Lee Ho-Jin,South Korea,52,1.1,Petrochemicals / Finance / Media / Electronics,2015
Liang Zhaoxian,China,50,1.1,Appliances,2015
Liu Ming Hui,China,52,1.1,Natural Gas Distribution,2015
Lou Zhongfu,China,61,1.1,Real Estate,2015
Jeffrey Lurie,United States,63,1.1,Philadelphia Eagles,2015
Alexander Lutsenko,Russia,52,1.1,Agribusiness,2015
Edir Macedo,Brazil,70,1.1,Broadcasting,2015
Ziyad Manasir,Russia,49,1.1,Construction,2015
Kishore Mariwala,India,80,1.1,Consumer Goods,2015
Nikolai Maximov,Russia,57,1.1,Investments,2015
Jacques Merceron-Vicat,France,76,1.1,Cement,2015
Azad Moopen,India,61,1.1,Healthcare,2015
John Morgridge,United States,81,1.1,Computer Hardware,2015
Marilyn Carlson Nelson,United States,75,1.1,"Hotels, Travel",2015
"Carolus Nolet, Sr.",Netherlands,74,1.1,Ketel One Vodka,2015
Ou Zonghong,China,45,1.1,Real Estate,2015
Marli Pissollo,Brazil,60,1.1,Agribusiness,2015
Andrei Rappoport,Russia,51,1.1,Investments,2015
Alberto Roemmers,Argentina,88,1.1,Pharmaceuticals,2015
Sudhir Ruparelia,Uganda,59,1.1,Real Estate,2015
David Sainsbury,United Kingdom,74,1.1,Retail,2015
Radik Shaimiev,Russia,50,1.1,"Refinery, Chemical",2015
E. Joe Shoen,United States,66,1.1,U-Haul,2015
Sanjay Singal,India,55,1.1,Steel,2015
Bruno Steinhoff,Germany,77,1.1,Furniture,2015
Rustem Sulteev,Russia,61,1.1,"Refinery, Chemicals",2015
Sun Qinghuan,China,41,1.1,Lighting,2015
Djoko Susanto,Indonesia,65,1.1,Retail,2015
Yoshikazu Tanaka,Japan,38,1.1,Online Social Network,2015
Roustam Tariko,Russia,52,1.1,Banking,2015
Tu Jianhua,China,51,1.1,"Motorcycles, Real Estate",2015
Kenneth Tuchman,United States,55,1.1,Outsourcing,2015
Lang Walker,Australia,69,1.1,Property,2015
Wang Yongping,China,44,1.1,Telecom Services,2015
Yang Keng,China,54,1.1,Real Estate,2015
Zhong Sheng Jian,Singapore,57,1.1,Real Estate,2015
Lau Cho Kun,Malaysia,79,1.1,Palm Oil/Real Estate,2015
Bassam Alghanim,Kuwait,63,1.1,Diversified,2015
Kutayba Alghanim,Kuwait,69,1.1,Diversified,2015
Achal Bakeri,India,55,1.1,Air Coolers,2015
Amit Burman,India,45,1.1,Consumer Goods,2015
Cheng Xue,China,45,1.1,Soy Sauce Maker,2015
Chu Jinfu,China,57,1.1,Electrical Power Equipment,2015
Thian Poh Chua,Singapore,66,1.1,Real Estate,2015
Brunello Cucinelli,Italy,61,1.1,Cashmere Sweaters,2015
Dai Deming,China,n/a,1.1,Auto Distribution,2015
Gustavo Denegri,Italy,79,1.1,Medical Tests,2015
T.S. Kalyanaraman,India,67,1.1,Jewelry,2015
Mustafa Vehbi Koc,Turkey,54,1.1,Diversified,2015
Liu Zhenguo,China,50,1.1,Sewage Treatment,2015
Dariusz Milek,Poland,47,1.1,"Real Estate, Retail",2015
Jorge Rodriguez Rodriguez,Peru,69,1.1,Processed Milk,2015
Sevket Sabanci,Turkey,78,1.1,Diversified,2015
K. Rai Sahi,Canada,68,1.1,Real Estate,2015
Yoshiyuki Sankai,Japan,56,1.1,Robotics,2015
Samih Sawiris,Egypt,58,1.1,"Real Estate, Hotels",2015
Albert Shigaboutdinov,Russia,60,1.1,"Refinery, Chemicals",2015
Pavel Tykac,Czech Republic,50,1.1,Coal Mine,2015
Alexander Vik,Norway,60,1.1,Investments,2015
Wang Qinghui,China,46,1.1,Telecom Services,2015
Wang Zhongjun,China,54,1.1,Film Production,2015
Wu Chung-Yi,Taiwan,56,1.1,Auto Parts,2015
Xia Shudong,China,42,1.1,It Service,2015
Yu Awu,China,73,1.1,Jewelry,2015
Yu Peidi,Hong Kong,55,1.1,Real Estate,2015
Zhou Yaoting,China,72,1.1,Conglomerate,2015
Antti Aarnio-Wihuri,Finland,n/a,1,Diversified,2015
Mohed Altrad,France,66,1,"Scaffolding, Cement Mixers",2015
Rostam Azizi,Tanzania,50,1,"Telecom, Investments",2015
Elena Baturina,Russia,51,1,Construction,2015
Sara Blakely,United States,44,1,Spanx,2015
Tory Burch,United States,48,1,Fashion,2015
Sidharth Burman,India,70,1,Consumer Goods,2015
Fred Chang,United States,58,1,Online Retailing,2015
Leon Charney,United States,73,1,Real Estate,2015
Cheung Yan,China,58,1,Paper,2015
Chin Jong Hwa,Taiwan,56,1,Auto Parts,2015
Robert Citrone,United States,50,1,Hedge Fund,2015
Cui Lijie,Hong Kong,n/a,1,Gambling,2015
Chris Dawson,United Kingdom,63,1,Home Goods Retail,2015
Aydin Dogan,Turkey,78,1,Media,2015
Charles Edelstenne,France,77,1,Dassault,2015
Maria de Lourdes Egydio Villela,Brazil,n/a,1,Banking,2015
Paul Fireman,United States,71,1,Reebok,2015
Ken Grossman,United States,n/a,1,Beer,2015
Frank Hasenfratz,Canada,80,1,Auto Parts,2015
Reed Hastings,United States,54,1,Netflix,2015
Huang Bingwen,Australia,61,1,Printing,2015
Daisy Igel,Brazil,87,1,"Gas, Petrochemicals",2015
Ray Irani,United States,80,1,Oil,2015
"Summerfield Johnston, Jr.",United States,82,1,Coca-Cola,2015
Michael Jordan,United States,52,1,Sports Team,2015
Morris Kahn,Israel,85,1,Software,2015
Thomas Kaplan,United States,52,1,Investments,2015
Eugene Kaspersky,Russia,49,1,Software,2015
Ryan Kavanaugh,United States,40,1,Movies,2015
Solomon Lew,Australia,69,1,Retail,2015
Li Fuchao,China,57,1,Auto Parts,2015
Liu Ming Chung,Brazil,52,1,Paper Manufacturing,2015
Lo Siu Yu,Hong Kong,45,1,Conglomerate,2015
Mario Lopez Estrada,Guatemala,n/a,1,Telecom,2015
Low Tuck Kwong,Indonesia,66,1,Coal,2015
Lu Yonghua,China,51,1,Electronics,2015
Lv Dalong,China,52,1,Telecom Services,2015
Michael Lynch,United Kingdom,50,1,Software,2015
Martha MacMillan Bennett,United States,63,1,Cargill,2015
"Cargill MacMillan, III.",United States,55,1,Cargill,2015
John MacMillan,United States,65,1,Cargill,2015
William MacMillan,United States,60,1,Cargill,2015
John Martin,United States,63,1,Pharmaceuticals,2015
Kiran Mazumdar-Shaw,India,61,1,Biotechnology,2015
David McMurtry,United Kingdom,74,1,Manufacturing,2015
P.N.C. Menon,Oman,66,1,Real Estate,2015
Trond Mohn,Norway,71,1,Cargo Pumps,2015
Zelimkhan Mutsoev,Russia,55,1,"Fertilizers, Real Estate",2015
Nerijus Numavicius,Lithuania,47,1,"Retail, Pharmacy",2015
Hong Leong Oei,Singapore,66,1,Investments,2015
Jonathan Oringer,United States,40,1,Stock Photos,2015
Femi Otedola,Nigeria,52,1,Gas Stations,2015
J. Michael Pearson,Canada,55,1,Pharmaceuticals,2015
Robert Piccinini,United States,73,1,Supermarkets,2015
Andreas Pohl,Germany,50,1,Mutual Funds,2015
"Reinfried Pohl, Jr.",Germany,55,1,Mutual Funds,2015
Abdulsamad Rabiu,Nigeria,55,1,"Cement, Sugar, Flour",2015
Andrea Reimann-Ciardelli,United States,58,1,Consumer Goods,2015
Ren Zhengfei,China,71,1,Telecom Equipment,2015
Hugo Ribeiro,Brazil,n/a,1,Agribusiness,2015
Steven Roth,United States,73,1,Real Estate,2015
Subhash Runwal,India,71,1,Real Estate,2015
Suzan Sabanci Dincer,Turkey,50,1,Diversified,2015
Serra Sabanci,Turkey,39,1,Diversified,2015
Nobutada Saji,Japan,69,1,Beverages,2015
Sheryl Sandberg,United States,45,1,Facebook,2015
Monika Schoeller,Germany,76,1,Publishing,2015
Bhadresh Shah,India,63,1,Engineering,2015
Neil Shen,Hong Kong,46,1,Venture Capital Investing,2015
Leonid Simanovsky,Russia,65,1,Investments,2015
Benny Subianto,Indonesia,72,1,"Coal, Investments",2015
Harjo Sutanto,Indonesia,88,1,Consumer Goods,2015
Ion Tiriac,Romania,75,1,"Banking, Insurance",2015
Murat Vargi,Turkey,67,1,Telecom,2015
Stefan von Holtzbrinck,Germany,51,1,Publishing,2015
Wang Haipeng,China,43,1,Paper & Related Products,2015
Wang Jianfeng,China,45,1,Auto Parts,2015
Wang Wenliang,China,60,1,Ship Maintenance,2015
Wang Yong,China,64,1,Food Sweeteners,2015
V. Prem Watsa,Canada,64,1,"Insurance, Investments",2015
Sanford Weill,United States,81,1,Citigroup,2015
Thomas Wu,Taiwan,n/a,1,Finance,2015
Fatma Yazici,Turkey,41,1,Diversified,2015
You Xiaoping,China,57,1,"Chemicals, Spandex",2015
Yuan Yafei,China,51,1,"Retailing, Investments",2015
